0,1008,1010
1,1001,456
2,996,376
3,1025,311
4,933,379
5,924,262
6,966,178
7,987,153
8,1043,376
9,1049,273
10,1007,171
11,993,150
12,975,539
13,933,695
14,867,847
15,869,879
16,1042,536
17,1064,687
18,1112,835
19,1124,866
20,997,396
21,989,116
22,967,162
23,983,116
24,1010,0
